特征,ACE
MLANA,0.4714360499287117
MLC1,0.5060033375242985
MLF1,0.4991350482596607
MLF1IP,0.5
MLF2,0.4916055090048341
MLH1,0.48850770827242396
MLH3,0.5110949035308422
MLKL,0.487393397253531
MLL2,0.4830166863276519
MLL3,0.4971146440035863
MLL5,0.47231405049187547
MLLT1,0.49516154997598166
MLLT10,0.4756830469575917
MLLT11,0.46948934637701045
MLLT3,0.5039302483120848
MLLT4,0.47586983883752576
MLLT6,0.49823226186708286
MLLT7,0.4761613613004324
MLN,0.4897995880824002
MLNR,0.49014343762713947
MLPH,0.49637895963585077
MLSTD1,0.485311057638047
MLSTD2,0.4909813497871524
MLX,0.5006784722912075
MLXIP,0.477357286158608
MLXIPL,0.47821974514159704
MLYCD,0.4814078679537712
MLZE,0.5078115249674564
MMAA,0.48994055228763184
MMAB,0.4907855945653341
MMACHC,0.4836487876876699
MMD,0.4836374836679446
MMD2,0.504361247714576
MME,0.4958582855873594
MMEL1,0.48643181997720814
MMP1,0.4980168032330554
MMP10,0.49916328956562905
MMP11,0.47883009878906396
MMP12,0.4969575679656817
MMP13,0.4937175231714888
MMP14,0.5010461487208367
MMP15,0.4956742448538213
MMP16,0.49139667821467664
MMP17,0.4829289733653472
MMP19,0.49435925962449184
MMP2,0.49220976398406063
MMP20,0.492591771117696
MMP21,0.48517195154321113
MMP23A,0.4798602079880246
MMP23B,0.49591161873138034
MMP24,0.4802222771998937
MMP25,0.48369395333873705
MMP26,0.49839052742609946
MMP27,0.49985240106975704
MMP28,0.4902363268598975
MMP3,0.499979799877026
MMP7,0.49490730179466874
MMP8,0.49767475744997236
MMP9,0.4776714189903592
MMPL1,0.48330916151641623
MMRN1,0.5
MMRN2,0.4867505326345763
MMS19L,0.4710113664325956
MN1,0.4914353229552095
MNAB,0.490162585173853
MNAT1,0.4778581771925772
MND1,0.49416355204930323
MNDA,0.49496434251525867
MNS1,0.4994356745776999
MNT,0.48128389368088403
MOAP1,0.5092826988148811
MOBK1B,0.5005897500195594
MOBKL1A,0.48722975434356647
MOBKL2A,0.4820428405135226
MOBKL2B,0.4944560299059537
MOBKL2C,0.4879024323444356
MOBP,0.4989350336157334
MOCOS,0.48558553838972784
MOCS1,0.4715624744775297
MOCS2,0.4867758257132388
MOCS3,0.47915105139386566
MOG,0.4944586093818671
MOGAT1,0.4804691505665419
MOGAT2,0.49656474093822633
MOGAT3,0.4990838389018226
MON1A,0.4953167326676498
MON1B,0.4923286750480498
MON2,0.4774587526884922
MORC1,0.4967302398433768
MORC2,0.48303687664296346
MORC3,0.5097874202014971
MORC4,0.4865895229155515
MORF4,0.5260380266429283
MORF4L1,0.4863987013727803
MORF4L2,0.4978815573679434
MORN1,0.48699390453461516
MORN2,0.4969620222499654
MORN3,0.49479539503357145
MOS,0.4999437870483625
MOSC1,0.4861060221440619
MOSC2,0.47249839601703275
MOSPD1,0.5133009486113238
MOSPD2,0.4925230868939066
MOSPD3,0.4813192441364198
MOV10,0.46919060459291384
MOV10L1,0.5
MOXD1,0.4922907488838752
MPDU1,0.5036431948345642
MPDZ,0.4894570936032935
MPG,0.49189794784809093
MPHOSPH1,0.47681134054592345
MPHOSPH10,0.48409443423060505
MPHOSPH6,0.4891542215765248
MPHOSPH9,0.5041670137273763
MPI,0.4837667617940918
MPL,0.4992389182780841
MPO,0.4934237483498181
MPP1,0.5
MPP2,0.5000205462527635
MPP3,0.4976235344011953
MPP4,0.49084783749547023
MPP5,0.5018962359986217
MPP6,0.4990281895954261
MPP7,0.5
MPPE1,0.4837153176001648
MPPED1,0.48748063921752416
MPPED2,0.4897272373017237
MPST,0.5
MPV17,0.48691708199823125
MPZ,0.49948614698783633
MPZL1,0.4717688617372387
MR1,0.4782741997636673
MRAP,0.492762884900643
MRAS,0.48348078028808716
MRC1,0.4837895877948424
MRC2,0.4916278541411034
MRE11A,0.49860923403957197
MRFAP1,0.5049291766572817
MRFAP1L1,0.4969007603488323
MRGPRF,0.4761656779755218
MRGPRX1,0.4926576519576122
MRGPRX2,0.4995733667441742
MRGPRX3,0.492326628786059
MRGPRX4,0.49614845034023597
MRM1,0.49766592595442094
MRO,0.4904636758357752
MRP63,0.49514631434291684
MRPL1,0.4865421282884199
MRPL10,0.493955445029451
MRPL11,0.4885716152800275
MRPL12,0.4892048142784901
MRPL13,0.504092776840161
MRPL14,0.49241887540539714
MRPL15,0.48223967856871575
MRPL16,0.4881640090384574
MRPL17,0.4881237041011497
MRPL18,0.4914490048619866
MRPL19,0.5105050187054399
MRPL2,0.4876543009993437
MRPL20,0.4847802285209138
MRPL21,0.4885672337988622
MRPL22,0.49485726253187556
MRPL23,0.49873374330584896
MRPL24,0.48307373288108274
MRPL27,0.4974419339119684
MRPL28,0.48144793584227963
MRPL3,0.49610762337102277
MRPL30,0.48429010932482924
MRPL32,0.4876610815883934
MRPL33,0.48957912275050813
MRPL34,0.48896711260946796
MRPL35,0.48701111085649673
MRPL36,0.4673980279196916
MRPL37,0.5
MRPL38,0.475429564301632
MRPL39,0.49245719807668215
MRPL4,0.4947403034477341
MRPL40,0.4868733878452213
MRPL41,0.4923552805989273
MRPL42,0.4768643911744965
MRPL43,0.4914884281334558
MRPL44,0.4905553541711384
MRPL45,0.48762201891613166
MRPL46,0.5066896570695075
MRPL47,0.47908213547208656
MRPL48,0.49506473697001147
MRPL49,0.487698466189738
MRPL50,0.4899186038846649
MRPL51,0.49290395245640084
MRPL52,0.4786308173930626
MRPL53,0.49996661074984444
MRPL54,0.48787547096443096
MRPL55,0.49024606830301454
MRPL9,0.48864124378276147
MRPS10,0.48388180882867626
MRPS11,0.4720236044068749
MRPS12,0.5053610519543387
MRPS14,0.47123761528453356
MRPS15,0.4933149574761392
MRPS16,0.4970470538121098
MRPS17,0.46961225247055643
MRPS18A,0.4872831558023957
MRPS18B,0.5001463863970096
MRPS18C,0.47028870496277214
MRPS2,0.48732122584130283
MRPS21,0.4683584236988976
MRPS22,0.48694431381491526
MRPS24,0.5154531391334999
MRPS25,0.47268525145073365
MRPS26,0.5
MRPS27,0.4759924001073057
MRPS28,0.48662849418565624
MRPS30,0.47997272032714683
MRPS31,0.4907803325995418
MRPS33,0.48095669597031654
MRPS34,0.4803022089882601
MRPS35,0.4927610728378323
MRPS36,0.48800848766057975
MRPS5,0.4816006731751686
MRPS6,0.4772460728989146
MRPS7,0.4692659864287889
MRPS9,0.5018239783455299
MRRF,0.4879777703144934
MRS2L,0.47861237971151577
MRVI1,0.5155686635813946
MS4A1,0.4902925340400531
MS4A10,0.49257409684581993
MS4A12,0.4927601940806843
MS4A2,0.4939468630549243
MS4A3,0.49155057855132195
MS4A4A,0.49058184434963065
MS4A5,0.49522873716135307
MS4A6A,0.5
MS4A6E,0.49289227360899424
MS4A7,0.4833385978931723
MS4A8B,0.5019379797095948
MSC,0.4980141072680482
MSGN1,0.4850147841461241
MSH2,0.48096468936141573
MSH3,0.4786002869481361
MSH4,0.4917328804914013
MSH5,0.48229787646850353
MSH6,0.4863815458407834
MSI1,0.4810132035647944
MSI2,0.4856805245477939
MSL2L1,0.4742987176740054
MSL3L1,0.48785786870941866
MSLN,0.49210260490393837
MSMB,0.4924288479620225
MSN,0.5158023926403242
MSR1,0.48858625955990337
MSRA,0.4869346109615682
MSRB2,0.48952484406733676
MSRB3,0.4722302144109687
MST1,0.4921522291894112
MST1R,0.5008437377993079
MSTO1,0.4907935553487414
MSTP9,0.501716758796342
MSX1,0.4866395836709139
MSX2,0.48937240343412536
MT1A,0.48802737203896795
MT1B,0.4907167786489976
MT1E,0.48641404540916555
MT1F,0.48642877211979735
MT1G,0.47794705326018905
MT1H,0.48658355428919253
MT1JP,0.5059230094432187
MT1M,0.48638188417564
MT1X,0.4862988602090996
MT2A,0.5085357523256173
MT3,0.4997429363112859
MT4,0.499900353618812
MTA1,0.5075346724424992
MTA2,0.49420892880269673
MTA3,0.4743880936762133
MTAC2D1,0.4848568531359043
MTAP,0.49166545582046317
MTBP,0.4829099496394973
MTCH1,0.49115089373568277
MTCH2,0.46567683738828847
MTCP1,0.48698290616642426
MTDH,0.503187424469281
MTERF,0.4943732014508525
MTERFD1,0.48872264161041146
MTERFD2,0.49509564304444215
MTERFD3,0.4867846198623681
MTF1,0.49985144297070244
MTF2,0.4865974011787953
MTFMT,0.49923103106926564
MTFR1,0.4887908904260744
MTG1,0.49103611072496967
MTHFD1,0.4992053524469304
MTHFD1L,0.4891375431663227
MTHFD2,0.5086192429286761
MTHFD2L,0.480025511074808
MTHFR,0.49808602466114177
MTHFS,0.4966354624133482
MTHFSD,0.4944035154400611
MTIF2,0.49228418730878887
MTL5,0.48398133333313664
MTM1,0.5
MTMR1,0.4589423928610843
MTMR10,0.4925702461830257
MTMR11,0.4866609526195561
MTMR12,0.4762548917658557
MTMR2,0.4940390765021363
MTMR3,0.50055766317306
MTMR4,0.4736232120533566
MTMR6,0.5
MTMR8,0.4914554996457613
MTMR9,0.4969667723900951
MTNR1A,0.4915432898017096
MTNR1B,0.4998139757506257
MTO1,0.49123962656959697
MTPN,0.4873805756159299
MTR,0.48724777996198215
MTRF1,0.4990957209872338
MTRF1L,0.4922153727412342
MTRR,0.4977482054940147
MTSS1,0.4987037919618225
MTTP,0.5028765974578915
MTUS1,0.5
MTX1,0.4890385349068651
MTX2,0.48141620726180306
MTX3,0.49539312601970215
MUC1,0.4935777659439764
MUC13,0.4892474843853604
MUC15,0.4844193394757588
MUC16,0.47936764780146063
MUC17,0.47759337368076743
MUC19,0.496310261714165
MUC2,0.48611242743448
MUC20,0.4882577864955448
MUC3B,0.49966931612387067
MUC4,0.47593375024819395
MUC5AC,0.4919134391612656
MUC5B,0.4801360951861772
MUC6,0.476359818431713
MUC7,0.4934271339607794
MUCDHL,0.4957458582070378
MULK,0.47194121894156366
MUM1,0.4937597493097788
MUM1L1,0.4823973659285601
MUS81,0.49120190847463563
MUSK,0.49056371576424085
MUSTN1,0.49266193264855596
MUT,0.49367950932651955
MUTYH,0.49497660409437216
MVD,0.49387725582384656
MVK,0.4929015146302246
MVP,0.4873663246223489
MX1,0.4958065079607633
MX2,0.47753963561811935
MXD1,0.49014702703523755
MXD3,0.49472388596978767
MXD4,0.5
MXI1,0.4867008598642221
MXRA5,0.4968170158013677
MXRA7,0.4892846455829015
MXRA8,0.4939977755606036
MYADM,0.49846718256616424
MYADML,0.49699297817228916
MYB,0.48746613216558754
MYBBP1A,0.48245082985015236
MYBL1,0.4795580802517191
MYBL2,0.4956896383037236
MYBPC1,0.4892039231884237
MYBPC2,0.4903369412724608
MYBPH,0.5036144378749211
MYC,0.5001171455350728
MYCBP,0.4825268520063352
MYCBP2,0.5107534400438029
MYCBPAP,0.5017364151828536
MYCL1,0.49993497669955256
MYCN,0.48997832690334486
MYCNOS,0.488941576531747
MYCT1,0.4791792290133602
MYD88,0.5055916321788403
MYEF2,0.5
MYEOV,0.4903782020328596
MYEOV2,0.5009508069706403
MYF5,0.49500369665288907
MYF6,0.4999651064878278
MYH1,0.48850136593473253
MYH10,0.4986146097187
MYH11,0.48882160461403296
MYH13,0.4959594317055789
MYH14,0.4946045787154217
MYH15,0.49715297800844965
MYH16,0.48717942005848713
MYH2,0.5013225971296293
MYH3,0.4915031694329125
MYH4,0.4910280185873419
MYH6,0.4901107460878426
MYH7,0.49231769852239793
MYH7B,0.49138118593789676
MYH8,0.48282283539550447
MYH9,0.5
MYL1,0.49914073785679014
MYL2,0.4952961330711143
MYL3,0.4951061233879208
MYL4,0.4948170372762337
MYL5,0.5016147517585007
MYL6B,0.48838238563810427
MYL7,0.48495015029166955
MYL9,0.46715804074461664
MYLIP,0.5
MYLK,0.5
MYLK2,0.4821595961219728
MYNN,0.4791297322519361
MYO10,0.4860002374406731
MYO15A,0.48634523949818076
MYO15B,0.5073199423398216
MYO18A,0.48041520014938477
MYO18B,0.48856120247244117
MYO1A,0.4913159488432566
MYO1B,0.49452421600250773
MYO1C,0.5195721037132971
MYO1D,0.4950401095240354
MYO1E,0.47238635316947947
MYO1F,0.491396025596334
MYO1G,0.49640176752037785
MYO1H,0.4947973389899187
MYO3A,0.49716078215952136
MYO3B,0.4894338681845021
MYO5A,0.4843104378318931
MYO5B,0.4918387622237423
MYO5C,0.4994343338372755
MYO6,0.495056141946922
MYO7A,0.48936326425641574
MYO9A,0.4930281371205097
MYO9B,0.4966738939165137
MYOC,0.49610823780943425
MYOCD,0.4954897015959245
MYOD1,0.49613189292002663
MYOG,0.48497377073810255
MYOHD1,0.49895726609940794
MYOM1,0.5006971218757709
MYOM2,0.4919369496407826
MYOM3,0.4971522399023486
MYOT,0.48726558540962484
MYOZ1,0.49042599726092095
MYOZ2,0.4879065863928064
MYOZ3,0.4866229460296541
MYPN,0.4964984018715401
MYRIP,0.49160225376072947
MYSM1,0.4770441685710621
MYST1,0.4877601347435257
MYST2,0.4667211185913673
MYST3,0.47876382554205343
MYST4,0.4838688245537437
MYT1,0.48665867685295444
MYT1L,0.4896266832172086
NAALAD2,0.4893933389594895
NAALADL1,0.49066613399627484
NAALADL2,0.48539261049835863
NAB1,0.4946806719573784
NAB2,0.48655187584484866
NACA,0.4940002883400278
NACAL,0.48206162202387626
NACAP1,0.49899744565358295
NADK,0.4837345269737552
NADSYN1,0.4958335411654886
NAGA,0.4706844811464271
NAGK,0.4887414684935082
NAGLU,0.4911577641965107
NAGPA,0.49405379482229667
NAGS,0.48894402794971165
NALP1,0.47900555612735085
NALP10,0.5012018175440537
NALP11,0.49691050464101144
NALP12,0.5032283565500535
NALP13,0.5
NALP14,0.49549790220400164
NALP2,0.49601224134977245
NALP4,0.5
NALP5,0.49271206858942124
NALP6,0.49593298313793754
NALP7,0.5171129031748926
NALP8,0.49438869498437493
NALP9,0.5
NANOG,0.4901852729814399
NANOS1,0.46506085024850763
NANP,0.4861928933990655
NANS,0.4865444337288989
NAP1L1,0.488559122561183
NAP1L2,0.4863896946291423
NAP1L3,0.48850775411764674
NAP1L4,0.48502824304851866
NAP1L5,0.48669781354983177
NAPA,0.5
NAPB,0.4899709397854894
NAPG,0.4957606098168483
NAPRT1,0.49147073480645215
NAPSA,0.48909185753725265
NAPSB,0.5027199885899023
NARF,0.49301754726913993
NARFL,0.4915688677983086
NARG1,0.47994729960966653
NARG1L,0.5229404917330341
NARG2,0.5108073757198657
NARS,0.5109992346090549
NARS2,0.4836617123177127
NASP,0.5
NAT1,0.4884533094500147
NAT10,0.5085591240859156
NAT11,0.4803770086079756
NAT12,0.48914192763758413
NAT2,0.4921113255560489
NAT5,0.49572311506862193
NAT6,0.489516478102015
NAT8,0.487285047534824
NAT9,0.502999985828694
NAV1,0.48574496786458005
NAV2,0.4793890596369285
NAV3,0.4913068432636735
NBEA,0.49714493782876146
NBEAL1,0.48594439873043127
NBEAL2,0.4936485640423745
NBL1,0.4983541650566186
NBN,0.4788657004220091
NBPF10,0.48352279230177964
NBPF11,0.4900540253212801
NBPF14,0.4997198717353952
NBPF15,0.5210645646542736
NBPF21P,0.499952356507111
NBPF3,0.5
NBPF4,0.4981900894693755
NBPF8,0.5001305187324386
NBR1,0.49003010842897576
NBR2,0.49560617619617514
NCALD,0.4815907236229279
NCAM1,0.4923149666768714
NCAM2,0.4854301296734265
NCBP1,0.48795995239179524
NCBP2,0.4830271559641017
NCBP2L,0.49810310735300983
NCDN,0.4970765814745006
NCF1,0.4983449862903138
NCF2,0.49005143236874427
NCF4,0.4874897185082716
NCK1,0.4838281858314874
NCK2,0.4920819257781076
NCKAP1,0.48431364985890446
NCKAP1L,0.5314618071419193
NCKIPSD,0.5018839972689814
NCL,0.4795284310625562
NCLN,0.497949555474792
NCOA1,0.48741522533081444
NCOA2,0.49237193370574206
NCOA3,0.4710633922355537
NCOA4,0.5
NCOA5,0.4887649425569226
NCOA6,0.48820071686860755
NCOA6IP,0.4920678855299589
NCOA7,0.4791392005955506
NCOR1,0.4744419897550296
NCOR2,0.4815826782577349
NCR1,0.4923121853797679
NCR2,0.49096733578138896
NCR3,0.4997236396827088
NCSTN,0.49217189006895007
NDE1,0.49701206866254377
NDEL1,0.47386611591403593
NDFIP1,0.5
NDFIP2,0.4934397172045831
NDN,0.47395121954547803
NDNL2,0.4858254064354777
NDOR1,0.4797528911120389
NDP,0.4993409656596405
NDRG1,0.494053885348152
NDRG2,0.47822266234200744
NDRG3,0.4867252362460498
NDRG4,0.4690738921454229
NDST1,0.4837753327440255
NDST2,0.4875469065760929
NDST3,0.49242623981372124
NDST4,0.4882774036106416
NDUFA1,0.48955836127201957
NDUFA10,0.4743986226770093
NDUFA11,0.48978677225355943
NDUFA12,0.4924059085130787
NDUFA2,0.49012993023907536
NDUFA3,0.46005483733183994
NDUFA4,0.48528127832990553
NDUFA5,0.4751785155614264
NDUFA6,0.48529476696475
NDUFA7,0.4869899170729238
NDUFA8,0.4865497782293014
NDUFA9,0.46123520096239223
NDUFAB1,0.48101709943894877
NDUFAF1,0.4901219287494124
NDUFB1,0.48371921473091034
NDUFB10,0.49820367320311865
NDUFB11,0.4706308113433876
NDUFB2,0.4871714059857086
NDUFB3,0.48724652615805386
NDUFB4,0.4895839344828491
NDUFB5,0.486394555118549
NDUFB6,0.48064322351187677
NDUFB7,0.4932442584426009
NDUFB8,0.5176615083516104
NDUFB9,0.4905388625369999
NDUFC1,0.4842833559832557
NDUFC2,0.4686571445229846
NDUFS1,0.47756089135638063
NDUFS2,0.5
NDUFS3,0.4868608538003528
NDUFS4,0.4822773731818649
NDUFS5,0.48898105627138977
NDUFS6,0.5057413314457276
NDUFS7,0.49048329823567166
NDUFS8,0.484617125442153
NDUFV1,0.4744373857393821
NDUFV2,0.5089386417709093
NDUFV3,0.47214681599983704
NEB,0.4980175346908423
NEBL,0.5000105916380729
NECAP1,0.49629903055925495
NECAP2,0.4906434471036786
NEDD1,0.49434753989976266
NEDD4,0.5134458979016969
NEDD4L,0.4848941545096544
NEDD8,0.489099430438348
NEDD9,0.4874307339517123
NEF3,0.49944253126543237
NEFH,0.4821171341713391
NEFL,0.4846453011196625
NEGR1,0.49478160770308205
NEIL1,0.4858150524396256
NEIL2,0.48850523789724437
NEIL3,0.49173448874251147
NEK1,0.4900520952840747
NEK10,0.49066382752431664
NEK11,0.4900827772878148
NEK2,0.48967613576205016
NEK3,0.48072654157812406
NEK4,0.48679842359383596
NEK5,0.4825327502190308
NEK6,0.521002889840304
NEK7,0.4836971918930816
NEK8,0.4897026063096043
NEK9,0.4843512182038314
NELF,0.49093327913233553
NELL1,0.48125197654903
NELL2,0.5
NENF,0.4998116367658882
NEO1,0.483340923460358
NES,0.4876564918702658
NET1,0.4933552773382627
NETO1,0.4867298281270467
NETO2,0.5
NEU1,0.5039664814216489
NEU2,0.4929604583296675
NEU3,0.48175492708556505
NEU4,0.4999991478192716
NEURL,0.4969203155194739
NEURL2,0.4956579425205735
NEUROD1,0.50200695081204
NEUROD2,0.5037587635480955
NEUROD4,0.48546252273411805
NEUROD6,0.48735531907799423
NEUROG1,0.489641213709466
NEUROG2,0.4893291403788776
NEUROG3,0.48920463251062624
NEXN,0.4866623712391944
NF1,0.5052125482150198
NF2,0.4982161555207091
NFAM1,0.4929949498506761
NFASC,0.48755499981132944
NFAT5,0.4795901554317189
NFATC1,0.4740469208958037
NFATC2,0.4938167442574043
NFATC2IP,0.49998225381054395
NFATC3,0.4690601253799381
NFATC4,0.5006309176258222
NFE2,0.48661258635967447
NFE2L1,0.4818673144049688
NFE2L2,0.48200278286737835
NFE2L3,0.4998727903329562
NFIA,0.5054880575282126
NFIB,0.47158929192307314
NFIC,0.5078077332528992
NFIL3,0.4903964356310452
NFIX,0.4931366340642456
NFKB1,0.4861618530111637
NFKB2,0.48811323698256137
NFKBIA,0.4988514686363383
NFKBIB,0.5
NFKBIE,0.5045930161047826
NFKBIL1,0.4983901102057189
NFKBIL2,0.4907194685674284
NFKBIZ,0.5
NFRKB,0.5121624732569742
NFS1,0.4867403666014297
NFX1,0.4833606042826098
NFXL1,0.49653696838342687
NFYA,0.4662710004622912
NFYB,0.49389769623261603
NFYC,0.4999968211478964
NGB,0.5025888017722571
NGEF,0.4824446151432619
NGFB,0.4830636353483646
NGFR,0.4918711939665588
NGFRAP1,0.48232614070380936
NGFRAP1L1,0.5013936770834075
NGLY1,0.49513135511600326
NGRN,0.5082807253560925
NHEJ1,0.486573514858824
NHLH1,0.4913746300074458
NHLH2,0.4916620097995011
NHLRC1,0.4814324468411668
NHLRC2,0.5025022857202258
NHP2L1,0.49702311549855027
NHS,0.5083367548803439
NHSL1,0.49664465673407754
NICN1,0.48721112028392566
NID1,0.504135837546801
NID2,0.49037686468956165
NIF3L1,0.49364398031663975
NIFUN,0.4734440906330037
NIN,0.5166568531048992
NINJ1,0.4821653793048899
NINJ2,0.4995084676563657
NIP7,0.491296963273895
NIPA1,0.49271419504374947
NIPA2,0.4932607519224826
NIPBL,0.4773738780517872
NIPSNAP1,0.48979721763141787
NIPSNAP3A,0.49429511317461755
NIPSNAP3B,0.4865860081905509
NISCH,0.4920393054652585
NIT1,0.4864957173222131
NIT2,0.4839900762271103
NKD1,0.48339575727869044
NKD2,0.4826124616719031
NKG7,0.499631948764375
NKIRAS1,0.4635172894496345
NKIRAS2,0.494275689449183
NKPD1,0.47467401864112324
NKRF,0.4870109640592808
NKTR,0.502874988301547
NKX2-2,0.4750089559067994
NKX2-3,0.4837630711597113
NKX2-5,0.5
NKX2-8,0.49739750512486325
NKX6-1,0.49218462090313525
NKX6-2,0.48494937902023194
NLE1,0.4910814217440526
NLGN1,0.486778660122563
NLGN2,0.49802358795420426
NLGN3,0.4957551818424096
NLGN4X,0.4877590965364054
NLGN4Y,0.48687146453033664
NLK,0.4868110450715886
NLN,0.4763690531027096
NMB,0.48834699683041666
NMBR,0.4976627020563491
NMD3,0.4917286991613429
NME1,0.5082134677879169
NME2,0.49915854756821143
NME3,0.49665169750773625
NME4,0.47247430233862625
NME5,0.4873240744897043
NME6,0.47933239488560614
NME7,0.4777516347629359
NMI,0.49781583620765785
NMNAT1,0.4841249945709188
NMNAT2,0.5001403369845455
NMNAT3,0.49378090663787655
NMS,0.5065846924985381
NMT1,0.4823677337172511
NMT2,0.484522633411421
NMU,0.5
NMUR1,0.4992815308116578
NMUR2,0.49979117459457173
NNAT,0.48763132816018995
NNMT,0.4888061316821679
NNT,0.492179355634755
NOB1,0.49212573432448414
NOC2L,0.49569417954737444
NOC3L,0.5026707567304569
NOC4L,0.4829036050780033
NODAL,0.49192344384329284
NOG,0.4933300978925052
NOL1,0.4814429256800551
NOL10,0.49239959731665195
NOL11,0.4975285842269463
NOL3,0.49140401195938505
NOL4,0.4878511702471958
NOL5A,0.48594323035234066
NOL6,0.5013062102023101
NOL7,0.49629972619440677
NOL8,0.48973355099273014
NOL9,0.5
NOLA1,0.4936181852482579
NOLA2,0.4793590701867354
NOLA3,0.5
NOLC1,0.4891306034423449
NOM1,0.4886531386296422
NOMO1,0.5
NOMO2,0.4716149019565043
NONO,0.5188366675114562
NOP17,0.5336243863460053
NOS1,0.4934318084320213
NOS1AP,0.5006923538606206
NOS2A,0.49394833937326144
NOS3,0.4746369275315328
NOSIP,0.49620967044229636
NOSTRIN,0.48896676130915434
NOTCH1,0.4778058421746387
NOTCH2,0.5152498001906144
NOTCH2NL,0.4935045217883644
NOTCH3,0.5116573051902602
NOTCH4,0.49064280638034724
NOTUM,0.4936611464117578
NOVA1,0.48856630411275964
NOVA2,0.49237727570323414
NOX1,0.4963256295781121
NOX3,0.49966421214915835
NOX4,0.48920425171024184
NOX5,0.4899923364444593
NOXA1,0.48882628381848736
NOXO1,0.4914396188970016
NP,0.5150645458608641
NPAL1,0.4993778251492475
NPAL2,0.5309127203309107
NPAL3,0.5011647045425918
NPAS1,0.4794960809003601
NPAS2,0.5042159154876267
NPAS3,0.4973061742842992
NPAS4,0.5013579477342857
NPAT,0.47653747031150795
NPB,0.49081301866477783
NPBWR1,0.4908450324445544
NPBWR2,0.49674433617880326
NPC1,0.5121767016558918
NPC1L1,0.4681184729163655
NPC2,0.49604367461080145
NPCDR1,0.48617156716642523
NPDC1,0.47671356561193146
NPEPL1,0.4886030500522817
NPEPPS,0.4785743188262151
NPFF,0.490778316273287
NPFFR1,0.48538003219449377
NPFFR2,0.4835716370623755
NPHP1,0.47242874993904044
NPHP3,0.49896715582183665
NPHP4,0.5078187594185493
NPHS1,0.5043838809262482
NPHS2,0.4670788573662179
NPIP,0.4863738552620552
NPL,0.48936093983205387
NPLOC4,0.5
NPM1,0.4845032585743844
NPM2,0.4866786253708111
NPM3,0.48857725613784847
NPNT,0.4697054976736475
NPPA,0.48709524092302714
NPPB,0.49980468702195113
NPPC,0.48655457198377805
NPR1,0.4981983227516592
NPR2,0.5
NPR3,0.49467635434303214
NPTN,0.4981762314394497
NPTX1,0.4727451966797369
NPTX2,0.48436352451323617
NPTXR,0.4846124652858277
NPY,0.48638917886427235
NPY1R,0.4904317468007906
NPY2R,0.48281406514275793
NPY5R,0.48805839304308085
NQO1,0.4864266579304563
NQO2,0.5084075544456389
NR0B1,0.49064642338888725
NR0B2,0.49166708297590667
NR1D1,0.493288840538638
NR1D2,0.48364006385107317
NR1H2,0.4951171510730991
NR1H3,0.49392056124611095
NR1H4,0.49743541660090224
NR1I2,0.49750871655382006
NR1I3,0.49303893144796296
NR2C1,0.4857312133136445
NR2C2,0.4805203382513719
NR2E1,0.48665203670931234
NR2E3,0.4964871189884704
NR2F1,0.4819251559818436
NR2F2,0.48677677772320266
NR2F6,0.4942844422558175
NR3C1,0.5131622562687731
NR3C2,0.4886364223088154
NR4A1,0.49400666393304343
NR4A2,0.4882529604776259
NR4A3,0.4976033780853793
NR5A1,0.4937795660248515
NR5A2,0.49309518012335307
NR6A1,0.4979819900877813
NRAP,0.49368087000319505
NRAS,0.4989990027011245
NRBF2,0.4949224967040174
NRBP1,0.5067158770643834
NRBP2,0.4986412134910413
NRCAM,0.5
NRD1,0.5056022881613659
NRF1,0.48733374585125494
NRG1,0.4787173096616621
NRG2,0.4925204656662974
NRG3,0.5
NRG4,0.482142915120845
NRGN,0.48812594488894195
NRIP1,0.4912983321175289
NRIP2,0.47523153025339676
NRIP3,0.4857353550880464
NRK,0.5032436470564884
NRL,0.478064412225747
NRM,0.49442400119118174
NRN1,0.48959873685202654
NRP1,0.4932832621899651
NRP2,0.4841008508258098
NRTN,0.4924977199347381
NRXN1,0.4913479690713868
NRXN2,0.526133547339074
NRXN3,0.5
NSBP1,0.4786152495189295
NSD1,0.49419894253010127
NSDHL,0.48776275979982686
NSF,0.503614803898006
NSFL1C,0.5013588343065689
NSMAF,0.4917036348126018
NSMCE1,0.499957642453489
NSUN2,0.49273897356940993
NSUN3,0.49479182232634683
NSUN5,0.4917641259694756
NSUN5B,0.48727220972131674
NSUN5C,0.48661007655650484
NSUN6,0.4888727383266773
NT5C,0.49219300078190314
NT5C1A,0.49623130856568076
NT5C1B,0.4996152195577287
NT5C2,0.4877513265807438
NT5C3,0.5019974999314528
NT5C3L,0.5104963949589487
NT5DC1,0.4983128894636402
NT5DC2,0.4906812678491437
NT5DC3,0.4836296185287239
NT5DC4,0.5
NT5E,0.49714798019433587
NT5M,0.48829340776081565
NTAN1,0.47710221305855327
NTF3,0.498772069810349
NTF5,0.4990310073644409
NTHL1,0.486871489670058
NTN1,0.5033320330780157
NTN2L,0.5
NTN4,0.49568135512045686
NTNG1,0.49898524666906563
NTNG2,0.5
NTRK1,0.4987631471470484
NTRK2,0.4928387115044658
NTRK3,0.4999389464388923
NTS,0.49424312677823856
NTSR1,0.49945187815728775
NTSR2,0.5015092680944315
NUAK1,0.4741678100921497
NUAK2,0.4891428198601788
NUBP1,0.49939148233530667
NUBP2,0.5029916376011427
