Name,Score
FAM71A,1032.276336455232
EFHD1,1032.2393191091899
SLC43A1,1032.2189363225627
OR51E2,1032.2159571657694
DCST2,1032.191889078342
AQP7,1032.1670284783613
SH3RF2,1032.162163023729
SLC35F2,1032.1477503656456
APOL1,1032.1332043343043
ATP13A5,1032.1296512343083
TAP1,1032.1264411984587
DVL2,1032.1215183801478
TCTA,1032.1140516044895
PPIC,1032.1091464817664
SGCZ,1032.0731163212538
EGFR,1032.0553669944748
OTOF,1032.028281079601
CCRL1,1032.026556020351
AUP1,1031.8696616312711
ALS2CR16,1031.8458122883158
FBXL18,1031.8043748678335
ARID3A,1031.7975262350042
METTL7B,1031.7561935319336
MED12,1031.7041231346332
ULK2,1031.6978208674698
POU2AF1,1031.6624709389844
RAPGEF1,1031.5684851552844
HVCN1,1031.5497336144992
RP3-477H23.1,1031.4517821498414
CD40LG,1031.4341556285967
DLK1,1031.431864754964
ARL8A,1031.424455676318
PLSCR2,1031.3994271946194
KLK15,1031.3709010105636
UPF1,1031.3254982399121
MORC4,1031.2824828781384
EFCBP2,1031.2796483737952
AQP4,1031.2053868506528
HMCN1,1031.1913134062793
CPE,1031.1867795487801
ZNF205,1031.1820239175377
BAI2,1031.169869156806
LRIG1,1031.1678249668757
PDGFD,1031.1261845893468
MAOA,1031.1155816604428
EYA3,1031.1023793520817
EFEMP1,1031.0909965497
ADH1A,1031.082297579113
YWHAE,1030.9998781467907
TMEM68,1030.9991895860958
WDR72,1030.9677371956461
C21orf130,1030.8281730694891
CBX7,1030.825054774861
CRHR1,1030.8120182297027
LIMD1,1030.7925467762398
OR1J4,1030.7911020176496
HOXC6,1030.7565114921092
SLC10A1,1030.7504803681084
ITSN1,1030.734018821189
ELK3,1030.7203030787323
MB,1030.7161644425928
CTBP1,1030.6602059209401
FRK,1030.6492778791833
DMBX1,1030.6060936427132
EIF1AY,1030.5158545406528
SPHK2,1030.4981738566055
NOSTRIN,1030.4897310844187
EPS8L3,1030.4789693506777
NCAM1,1030.4787138897532
C20orf42,1030.4780556693865
HNF4A,1030.4721397148069
DPPA2,1030.4369419712418
PARP9,1030.4120326281347
FAM92B,1030.4035243635835
KATNAL2,1030.364214041673
NNAT,1030.3314438360758
VEGF,1030.278005857474
RAB1B,1030.25149248236
STK16,1030.2452290166602
ELP4,1030.1984924374617
DPEP1,1030.187672063909
BIN3,1030.1630232805346
GK2,1030.0919693542112
C12orf50,1030.0781353945463
CD276,1030.0751683872445
IFNAR2,1030.0602920747406
SAMD11,1030.0160966181295
CA9,1030.0010929070063
RP13-383K5.2,1029.9841788772908
RASA4,1029.974980504976
CTAG1A,1029.9415370987624
PPP1R10,1029.926440303496
WDFY3,1029.860766568153
USP22,1029.8561004506628
UGT2B4,1029.8355908984277
LARP2,1029.8036074206475
PPP2R3B,1029.7481418784264
RNPEPL1,1029.6512498471125
NXF2,1029.6092142458988
MOGAT3,1029.5969285977087
NHLRC2,1029.5647423599871
FOXL2,1029.5535130969222
C21orf96,1029.552977512995
PHF7,1029.5083612119581
IL17RC,1029.4717045130158
ACTR1B,1029.4700941116794
CD40,1029.4290400429634
ACCN2,1029.4072002056453
PPP1R16A,1029.380367111908
RAI14,1029.3578389514644
CYP8B1,1029.3024905424475
FAM118A,1029.296471601065
FAM111A,1029.2717979130937
ACTL6A,1029.2342099077543
KCNN1,1029.1827466322463
SLC2A9,1029.176681358449
STK19,1029.1275783251501
PITX2,1029.122556578901
USF2,1029.098797871255
PIP5K1A,1029.0606620026606
CAPN1,1029.0421094086885
WFDC9,1029.0282525061898
C16orf30,1029.0036942355696
U2AF1L1,1029.0035797782439
LAPTM4A,1028.9979800136982
ANGPT2,1028.9871675998788
ZNF289,1028.9599297781947
DDAH1,1028.901373496508
GGA1,1028.8888622690617
MIXL1,1028.8641388202752
MRFAP1,1028.846804480608
PPM1G,1028.7575609798473
SQRDL,1028.7321148867024
LMO2,1028.6409783524794
STT3A,1028.5892902875942
PWWP2,1028.4969849596553
DNAH8,1028.4818852496105
GNB2L1,1028.4557325061216
FGA,1028.4538745444092
NRP1,1028.3978733475008
SLC6A7,1028.339000571233
HDAC9,1028.33282550213
RP13-137A17.2,1028.3067835197514
SPN,1028.2602301915051
LOXL3,1028.2272116819886
C10orf49,1028.2271087909826
GPR110,1028.2173761584172
IMPDH1,1028.204394507631
FMO6,1028.1633241182246
C18orf15,1028.1598187264417
GIPC1,1028.1350893022297
HLA-B,1028.1308868362307
LCTL,1028.0746439690367
FCN1,1028.0459408876438
ADH4,1028.0363532323895
RNF135,1027.976620515986
IRX4,1027.9357254808494
PPME1,1027.9208502931656
HDGFL1,1027.8636844879338
SNX24,1027.810437920335
HIST2H2BE,1027.7945371500266
GTF3C1,1027.7928580204841
RP3-402G11.12,1027.7912171776818
RP11-165H20.1,1027.7837460709545
TLX1,1027.7812834640658
SLC13A3,1027.7430586784974
ZNF367,1027.6668875053217
RP1,1027.6632247226682
ECHDC3,1027.6481580479237
SPTAN1,1027.6442053016629
OR10H5,1027.6374844805532
SLFNL1,1027.6338338806004
LEPRE1,1027.6111501568614
DDX39,1027.6111300262003
TXNL6,1027.603492041436
TAT,1027.6021286321063
OR5H6,1027.5658487945936
C1orf162,1027.5631412203638
ANGPTL2,1027.5205513014453
FAM3B,1027.4723996850116
SEC14L4,1027.4608132813376
XKR3,1027.45531380539
SYT5,1027.4485978164705
SLC6A18,1027.4206906040324
FAM43B,1027.3972801186324
RGS11,1027.3941370008818
SNRPN,1027.371442166819
PLAGL1,1027.356265784121
KNS2,1027.3468656411696
SEPP1,1027.317596405224
SFXN3,1027.2603562897536
ZFP3,1027.2460256958636
POU4F1,1027.2321781002377
GPR114,1027.2083487788884
NR1D1,1027.1936997850553
FIBCD1,1027.186911341417
TESK1,1027.1437936910304
PLCD3,1027.1408265817365
HTRA3,1027.1226467473286
ABCA7,1027.0576783873762
GCM2,1027.053731994631
CTGF,1027.0461710516604
PPP4C,1027.0034958463382
AMPD1,1026.9610289275072
BRWD1,1026.9257367376565
IGSF2,1026.9044799763988
GSC,1026.893348703569
KLK13,1026.8484735181685
ZFHX2,1026.7767789431728
DAPK1,1026.7462087582146
ZNF692,1026.6900387780706
VTN,1026.6727200299476
IL2RB,1026.6640513084592
IL1R1,1026.6263004666919
EFNA3,1026.5843236463475
LGALS3,1026.5495866916651
HIGD2BP,1026.528488674022
UGT1A7,1026.4431101686134
B4GALNT1,1026.406752701179
C12orf46,1026.3955933139557
SLC6A2,1026.369673505124
OR8B2,1026.2768285173934
CIITA,1026.2278840936362
PTPN6,1026.011032455118
OR4N4,1025.9702588449811
UGT2B28,1025.9564273502838
MARCH2,1025.9443621011515
HIST1H1D,1025.9426884696554
ZNF630,1025.8987574670734
UBL7,1025.8564496875906
CCDC26,1025.8461517239557
KRT7,1025.7629368507282
EFEMP2,1025.7205570646454
WBSCR17,1025.6850830926128
SEMA4A,1025.6842986977513
SLC27A1,1025.664982094728
S100A14,1025.6641875293815
KIR2DL4,1025.5691241919258
TMC2,1025.532981599277
HGS,1025.525431625211
C1orf189,1025.4469228572282
CTSD,1025.4270872361685
HOXA10,1025.424356653675
NTF5,1025.3443316328865
HCST,1025.2884755970122
SLC22A7,1025.2862982011043
OBFC2B,1025.2743231029808
GAGE5,1025.2623964725806
FAM71C,1025.214194208046
MAK10,1025.2132568190245
ZBED1,1025.178484395326
OR5B21,1025.1738636878747
SLC6A19,1025.1258459311437
OR51T1,1025.089223914087
TMEM16M,1025.0863164419168
RPH3A,1025.0501949164843
CMTM8,1024.9106281417141
NXF5,1024.7827193585742
NDFIP1,1024.7775474658945
LDLRAD1,1024.7731558468977
NBL1,1024.7558287002596
ANKRD33,1024.7483221642492
DNM2,1024.744472504403
EP300,1024.7252644075797
ZWINTAS,1024.7193068016818
PORCN,1024.658983621014
ITFG3,1024.6047684519845
USP42,1024.4533687843361
ITGA4,1024.434923474035
TMEM71,1024.4239924660453
GP1BA,1024.388549086354
KRTHA8,1024.3459351069764
CDSN,1024.3326037253762
SCARF2,1024.306040391418
RCOR2,1024.2941896217544
TAS2R49,1024.2907058519836
C1orf109,1024.2704903568535
RHOJ,1024.2701241402765
JMJD2D,1024.2387993871946
ETV7,1024.2187574645818
PSG7,1024.1831862005301
ABTB1,1024.1411119017384
ATP5I,1024.1294367494652
CYP2B6,1024.1229918850386
SDC4,1024.0947689383568
GABBR1,1024.034258441068
LRP5L,1024.0124239574347
CCDC78,1023.9316207938396
HIST1H2BA,1023.921343708718
CRYGC,1023.9153778629344
ARID4A,1023.9140595395428
NINJ1,1023.8749004260585
ANTXR1,1023.8679681536626
CFD,1023.8365453866604
PPFIA3,1023.8257338786458
BICC1,1023.815113433341
C1orf116,1023.7836981084839
SLC17A4,1023.7423802885933
LAD1,1023.6646932793475
SSRP1,1023.6497667563017
GHRH,1023.6277674407829
NP,1023.5839633606028
MAP2K6,1023.5777358104303
SLC30A8,1023.4917954292032
ZNF229,1023.4435725605224
CDKN2C,1023.4064315386886
CALR3,1023.3771458286129
NBPF15,1023.3617326160739
FAM77D,1023.3584810404549
C1orf192,1023.3481217378321
UBASH3A,1023.3298548786098
GP2,1023.31904667639
ELK1,1023.2502496830111
KRTAP4-14,1023.2314578569344
C9orf111,1023.2172633562379
XPNPEP2,1023.1571940099175
CTBS,1023.1260242895387
KCTD10,1023.0901493376447
FAM78B,1023.0640589395023
COL27A1,1023.0524318962928
LRRC28,1023.0502011244862
C17orf28,1023.0500116207452
SPINT4,1023.0485250311422
C11orf70,1022.8040348924156
LY6G6D,1022.8010561638149
EHD4,1022.7826501147649
DAXX,1022.7064927163356
TRIM15,1022.6645086752009
NEBL,1022.6404560568678
LRP5,1022.602606270835
GJA5,1022.5224411207193
KLRB1,1022.5085234160292
OR8S1,1022.4462445985963
RPS6KA2,1022.435846076888
DGCR2,1022.4299823059002
PABPC1,1022.3954993359886
PRPF4B,1022.3642756087629
GAS8,1022.2671621462766
ACAA2,1022.245347943701
CBL,1022.2451180467257
C15orf2,1022.2433160899454
CDK4,1022.1288463732111
FAM63A,1022.1238326688634
C16orf5,1022.1080706877464
DNAJC3,1022.0773259169121
HIST1H2AG,1022.04649665623
RNASE8,1022.0386179007872
OR10H4,1022.0324839485767
F11R,1021.933501706423
FANCC,1021.908842832977
CABLES1,1021.8154191235581
PPBP,1021.8007016824139
GP6,1021.7871849877872
SERPINC1,1021.7648262227079
TNFSF14,1021.7162692922197
ZNF42,1021.6820444277048
CYorf15A,1021.6305312485136
SIRPB2,1021.5716337631953
TTLL2,1021.5135391816087
SLC39A11,1021.504242808151
KRTAP13-4,1021.472800574082
CLEC11A,1021.4402780777158
TCOF1,1021.4336170736722
CXorf38,1021.4240457134947
CDC25A,1021.4162691602588
DPRX,1021.3981549931315
HERC4,1021.3873095652312
DGAT2L3,1021.2646802893112
ALPI,1021.2575086744681
THTPA,1021.2309802354814
EFCAB4A,1021.218552333719
HLA-DRB1,1021.1564167771825
HEXDC,1021.1215049223615
TWIST2,1021.085825086974
COL25A1,1021.0640979633122
ANXA10,1020.9962870439649
C11orf52,1020.8896029111901
CSN1S1,1020.841259401934
ITGB1BP3,1020.8296313788744
ASS,1020.8289098274655
RPL23AP7,1020.8122277140261
ANKRD37,1020.7648495304431
OR2L3,1020.7470297816739
PSAT1,1020.7303502015105
C16orf58,1020.7075334240956
OR7E19P,1020.6195109795683
PHF5A,1020.6142970060793
KRT20,1020.5750019988923
COG7,1020.5518423025953
TGFBR1,1020.5370862168847
EEF1A2,1020.511904364211
TRIM34,1020.5117318260166
PXT1,1020.4954702054624
LRRC16,1020.4707919904272
MYO10,1020.4626488094775
TMEM109,1020.3865486311894
BAIAP2L1,1020.3017769518933
AGRP,1020.2973075142919
GGN,1020.2735170580405
PSG3,1020.2524771447348
PTPN20A,1020.250697776747
CCDC12,1020.1870491272846
KIAA1274,1020.1717879523349
PIAS1,1020.1254971720305
NISCH,1020.0812459269249
TM9SF1,1020.0652751771399
ARL6IP6,1020.0580614248565
ISGF3G,1020.0061686901986
WRN,1019.9989383336547
C9orf73,1019.9734876281362
KLRF1,1019.966281029882
C11orf36,1019.9620081308914
RNF24,1019.9218284270581
NALP14,1019.9171807917385
ZNF499,1019.8741664550867
PF4V1,1019.854353010648
PI16,1019.851816224168
CYP2C19,1019.8148115735108
C9orf100,1019.8008825634281
ULBP1,1019.7567922403664
ACSBG2,1019.7414824674383
MEG8,1019.7041293383483
XAGE2,1019.5458746386297
UBE2G2,1019.5361570265477
SPINK6,1019.4504724080263
RP6-213H19.2,1019.4253960744309
LOXL1,1019.3637298867619
MID1,1019.3498335488158
U2AF1L2,1019.3013392876559
GRK6,1019.3011293572615
RELA,1019.2738208719271
UQCRB,1019.26260922382
PPP1R14D,1019.2525965187859
TPCN1,1019.2371495496084
BTN1A1,1019.1589464282093
CDC45L,1019.0816300595754
RKHD1,1019.0674936552857
RWDD4A,1019.0488586806982
C18orf25,1019.0300849814658
PGK2,1019.0203232403288
PCBD1,1018.9436495257494
PPP1R12B,1018.7985446853592
EPN1,1018.6421119186207
YIPF2,1018.6409977340586
CYSLTR1,1018.6390527048934
BHMT,1018.5906442746273
SLC10A6,1018.5774628704442
STXBP1,1018.5452189499478
YSK4,1018.5380172750615
PCSK9,1018.5258653617847
RBPMS,1018.5063053230272
DHRS4,1018.503837272
USP54,1018.5009604533273
STXBP2,1018.453024742551
HDAC8,1018.4175894578913
KCNRG,1018.4006547411357
BCL2L1,1018.3200777764415
RPN1,1018.2981087072897
HTR3E,1018.2837781104402
C7orf9,1018.2516854379448
ZNF614,1018.2375972902206
PLCG2,1018.2039153390265
DIAPH1,1018.1672925002049
FOXN4,1018.133960714419
TRIM58,1018.1153101486713
C20orf187,1018.0198157961838
OSBPL11,1018.0107707670538
TCEB3C,1018.0029870949356
LMAN1,1017.9979876481736
GAGE6,1017.9833229770232
OLFML1,1017.9624588017057
OR1E1,1017.88785269797
GMPR,1017.8796237748878
STX5,1017.8677926832466
TMEM83,1017.8561830128967
IL8RB,1017.7527186268503
OR1L6,1017.7274063050186
GLT25D1,1017.690569038725
PPCDC,1017.6744360623137
C11orf67,1017.6722687136877
TOB1,1017.6700000808526
KRTAP4-6,1017.6060622097472
SBF2,1017.573010065586
MAP2K2,1017.5543344357683
C16orf44,1017.5456051763649
TLE1,1017.5187617259634
GPR177,1017.4956292397575
FBLN5,1017.494578802259
GATA4,1017.4730081557958
USP36,1017.4657533337665
SERTAD1,1017.4620981761221
GOLGA8A,1017.3943940840792
FOXD2,1017.3748729948002
C17orf73,1017.3588076590969
TBX18,1017.3319039199708
RUSC2,1017.3186016210766
ESPN,1017.2813983632493
C1orf91,1017.2140858889305
SCN11A,1017.2066632936873
GLS2,1017.1873562298947
C21orf49,1017.1790641857453
PIPOX,1017.1437747526702
DNAH11,1017.1050941438825
HSD3B2,1017.0894502384018
RFX2,1017.0302408451789
ZNF257,1016.9087899031992
PILRA,1016.9026575464592
TMEM5,1016.8727451570173
ZNF541,1016.8399729636702
FKBP2,1016.8232053045377
HHEX,1016.793639542511
SOX14,1016.7028511479223
FBXO2,1016.6978446632963
SIRPA,1016.6433050648733
SLC39A2,1016.6279845074181
HOXC11,1016.5860717776037
C10orf85,1016.5835465767792
DOCK1,1016.5746148103156
TMEM23,1016.5677372062994
ATP10D,1016.5516496326562
GOLGA2L1,1016.5285076373542
NKX6-1,1016.511479496002
SLC16A11,1016.4469934896745
THAP2,1016.4311750792724
SUMO2,1016.4018227035363
OR2W1,1016.3645318386398
LSM12,1016.3592847967061
MALT1,1016.3513171084821
MAB21L1,1016.3471751504364
KREMEN1,1016.3430561842185
MAP3K7IP1,1016.3430132318285
ZNF208,1016.3092873462651
GARNL4,1016.3002411364344
CSRP3,1016.2999090385899
LDB1,1016.1856704374869
GABRE,1016.1560227541223
ZNF625,1016.15229373669
CLEC9A,1016.1232445079762
FGL1,1016.1089983956969
NDOR1,1016.1003474617003
ACMSD,1015.9838188822076
UCN3,1015.961243897566
MT1A,1015.955327557552
PLA2G3,1015.8823520576071
DUSP3,1015.8714546824793
KCNB1,1015.8181537566157
PRSS36,1015.7595814872228
BDKRB2,1015.7553889918621
FAM60A,1015.7429600063874
ARHGEF15,1015.7409444326274
CC2D1A,1015.6427439368957
TEAD4,1015.6354151202609
IL28RA,1015.589486263071
ACE2,1015.553799915322
C10orf65,1015.551513030864
MAGEA3,1015.5008074367007
ATHL1,1015.4848400534156
RPL8,1015.4655681857482
APOL3,1015.4295407038508
BFSP2,1015.4217385702289
ING2,1015.403930186313
CCDC40,1015.4033012324111
RP13-11B7.1,1015.371560046973
HUWE1,1015.3540694224423
AAAS,1015.3068768786802
ABCA12,1015.2884234848456
SLC39A12,1015.2610881151824
NMUR1,1015.2394885683985
AIF1,1015.2093760393143
OR3A2,1015.185166147662
CD3D,1015.1119299205718
MAFK,1015.0909805455146
PGLS,1015.0823468902839
CPSF1,1015.0764507991254
IFNB1,1015.0721982019951
LRRC8E,1015.0628292420703
DOK5,1014.9895009551263
EMD,1014.9536424356461
C8orf16,1014.9437117278236
FOXD3,1014.8786908672464
NTRK3,1014.865436230051
ENTPD4,1014.863782736977
TEKT4,1014.8390500428154
HK2,1014.7868981102004
ADAMTS6,1014.7395191817553
TAS2R43,1014.7281741007326
DAZ2,1014.7250475834089
RBMS2,1014.6680711622312
PLG,1014.667225266566
OR5D13,1014.5972502125966
GAL,1014.5799427007981
IFNAP22,1014.5054849908157
C9orf43,1014.4843833609679
BIN1,1014.4551374747624
OR10X1,1014.4546242217632
CAPSL,1014.4054669384825
CNN1,1014.403773918625
MAST2,1014.3978901139748
IL17B,1014.3582309860348
GPX7,1014.354985617049
LSM7,1014.3022766998728
HDAC5,1014.2476214627808
C1orf94,1014.2468236448979
PRG3,1014.2429546404287
HIST1H4J,1014.1800201074277
WDR34,1014.1700548134127
ACPT,1014.1603746985645
DAB2IP,1014.1368370365545
RRAGD,1014.1285972967913
CREB1,1014.0786479766163
C19orf4,1014.0732026231473
C14orf144,1014.0260768115683
GAB4,1013.9372482341129
GTF2H4,1013.9257191638268
RGMB,1013.900628030071
C12orf25,1013.8084708501433
TRIM8,1013.804809111155
TAZ,1013.7738481839875
WHSC2,1013.7495932520609
SLC39A13,1013.7321384711522
NGLY1,1013.6487908597147
MBD5,1013.6475602784791
LMOD1,1013.6314482166232
C6orf194,1013.5846658523026
ZIC5,1013.5771889392826
GPR153,1013.4842342940863
PLA2G5,1013.4454171434895
TNFRSF8,1013.4048903879437
KCTD5,1013.3918129459141
EMP2,1013.3870629639551
LRSAM1,1013.3749808045541
RPL22L1,1013.3742563215557
NCOA5,1013.370140019509
SAMD14,1013.3441106673869
IER5L,1013.3433513970762
RIT1,1013.3065601015546
ADAM2,1013.2629949643167
SMCP,1013.2392202526777
EPB42,1013.2267977064397
C6,1013.2232402722354
PPIAL4,1013.1966762452075
MRGPRX1,1013.144261085136
ANKRD15,1013.13257280013
CPA2,1013.1186206923678
ZFP42,1013.1107074784134
HDHD3,1013.0826873254349
PLA2G2A,1013.0767696701937
SUPV3L1,1013.0710208856909
ZC3HAV1,1013.039681991684
SEMA3G,1012.9954067044376
GJB6,1012.9514137963462
OR6T1,1012.836114543681
OXR1,1012.7955489881754
KRTAP10-6,1012.7328137587975
RHOQ,1012.7179812306916
KLB,1012.7035165363461
DSCR1L1,1012.6996058924202
TEKT2,1012.6668235746439
SLC41A1,1012.6180314353745
OR1D5,1012.6030905120506
HARS2,1012.5738437560311
LSS,1012.5516906962124
DPP7,1012.5074381387979
ABCB4,1012.4995004136202
TIGD4,1012.4618185685471
WBP5,1012.4242822454845
GPR115,1012.3083419938821
GSG1,1012.2418387181204
PVRL2,1012.2321698497118
DBF4B,1012.134612163849
EHMT2,1012.0228821033425
OR10K1,1012.0117213695952
BDKRB1,1011.9893732443103
OR51A4,1011.9875846986072
CASR,1011.9654407202021
IRS4,1011.9387625858251
ALOXE3,1011.9226548956825
HMOX1,1011.9166039806686
OAS1,1011.9030662251082
CEP135,1011.8323403784749
C6orf12,1011.8260153839552
CLCA4,1011.8139505844646
MKL1,1011.7022246280861
KRTAP4-10,1011.6751403103473
STK11,1011.6590603699321
SNAI1,1011.6408669937639
ADK,1011.5866169124861
DERL3,1011.515200833225
YTHDF3,1011.477150068196
PLXNA2,1011.4441330240022
NAGA,1011.4148845305555
ATP12A,1011.3837936658722
NPDC1,1011.3290851111603
AMAC1L2,1011.2268545585447
COL4A3,1011.1820020873848
WFDC6,1011.1587200412029
SYMPK,1011.0280244962476
CASP8AP2,1011.005556736174
FCAR,1010.9974818099676
CRISP2,1010.9941160426329
GDPD5,1010.9876576572464
SLC25A29,1010.983597158134
VAMP2,1010.9459722053265
MICALCL,1010.9421435871815
MMP11,1010.9416552550966
PGBD4,1010.9340421543644
SPINK4,1010.8817935965985
VAX2,1010.8367884706671
CSAG1,1010.8315319667221
RNF43,1010.819512637889
LMX1B,1010.7061898126906
TMEM123,1010.6740670711291
GPX3,1010.6740480738898
SH3GLB2,1010.6718391632243
OMA1,1010.6160157625302
MDS1,1010.6076080249551
AGT,1010.5874363821662
TUBB2A,1010.5450000427247
KLK1,1010.4861688103769
SPINT2,1010.3734668835807
ABCA13,1010.3176119616702
CD302,1010.3136741663559
OSR2,1010.2940349753843
PRLR,1010.2762383912868
SEPT3,1010.1780323453282
C19orf16,1010.166577365859
CYP1B1,1010.1573462796131
FHL3,1010.1290260505216
OR6B1,1010.1276051517735
FRMPD3,1010.1256197987599
TRIM29,1010.1046678493005
HS6ST1,1010.0951783041793
WWC1,1010.0402355287538
C8orf12,1010.0187096098463
PRKD3,1010.0009702691623
ALDH1A2,1009.9836794490835
ABCC3,1009.9114576062764
FAM44A,1009.8776465339179
ZKSCAN1,1009.8322538556846
KIAA1822,1009.8229468591077
TMPRSS9,1009.7944029364811
KRTAP4-15,1009.7873437709695
ALS2CR14,1009.7383228451215
PIK3R3,1009.7176214017908
PRR5,1009.6954391216391
TBC1D15,1009.6725972833332
ITIH4,1009.6708515768519
RHBDL1,1009.5506353006537
ICOSLG,1009.5471316478785
PGLYRP1,1009.5333334695712
SERPINB6,1009.525133719064
ACVR1B,1009.4896642623926
INTS5,1009.4798800076819
PCDHB6,1009.4424381336082
SSX4B,1009.4232781021992
MBD3L1,1009.3980569200648
TNIP2,1009.3957151622124
DISP1,1009.3821336991498
NAT6,1009.308020580682
REXO1,1009.256795756253
LMNB1,1009.2224006561056
ATG4D,1009.2131229277236
CDK2,1009.203890903605
LOXL4,1009.1785185784471
PLEKHG5,1009.0072383701349
CDCA4,1008.9209289018341
UBL5,1008.9019598556266
CEACAM20,1008.893564760091
ASB12,1008.8297746708417
P4HA2,1008.7853204719904
PARD3,1008.781999565896
GIPC3,1008.7646151805607
LCE3D,1008.734916392824
LEPROT,1008.6947654101143
HOMER2,1008.6725975063639
CAPS,1008.621896757648
CSN1S2A,1008.616239234584
RFX3,1008.5662743605237
FANCE,1008.5296709272604
C10orf112,1008.522036171258
MSI2,1008.4922123622689
ASIP,1008.4366682725282
EMR3,1008.2817913501422
OPRS1,1008.2493063994227
BRS3,1008.2451073696907
SLC1A5,1008.2407028746231
HES5,1008.2227159743476
EMILIN3,1008.2169171699849
UROC1,1008.2032910668173
FAM3A,1008.1287113096861
UBAP1,1008.1273753107799
ARRB2,1008.0430853571581
RBM15B,1008.0360150320395
PDE4D,1007.9037515853635
XDH,1007.7972377047493
RPL39,1007.7971327987055
H2BFM,1007.7871606864137
CGA,1007.7739706220078
SCUBE2,1007.7699800310701
CASP7,1007.743079309473
MUC1,1007.7285230536587
C9orf58,1007.6794879172307
TAF3,1007.651364879766
ITGA3,1007.6298314902623
MXD1,1007.5210662703138
UBE3C,1007.4749559838082
KCNJ12,1007.4711537422414
C20orf123,1007.4310180715437
GPR109B,1007.4209028919734
CABP7,1007.3968583423315
EOMES,1007.3847002364782
LRRC8C,1007.3671454469929
OR8A1,1007.3596295530187
C20orf166,1007.3340016176214
OR6A2,1007.2964322496665
RASSF1,1007.265533467506
CLASP1,1007.2359007410606
PPP2R1B,1007.2335392051277
MKLN1,1007.1797190600748
DNAJC17,1007.1462884519433
BRSK2,1007.1310160020331
HIST1H2AL,1007.1164055386309
SUSD2,1007.1161603731914
SPINK1,1007.0398958637588
TPI1,1006.9619302304612
ELF4,1006.9303550099394
MORC1,1006.8698209507588
TTYH3,1006.8680581613779
DBI,1006.8348481615822
DUSP11,1006.8064584059938
OR9H1P,1006.6771511810763
NOTCH2,1006.6442773253166
ARMC3,1006.6178649070935
FBXL21,1006.6150427575088
ST5,1006.5909659844918
ALDH6A1,1006.5761930680394
GUCY2E,1006.5744759483647
FOXA1,1006.5540067520812
COX5B,1006.5378984176261
ZNF503,1006.5319393318476
DEFB127,1006.4975696709321
FPRL1,1006.4925051334636
MAD2L1BP,1006.4386071484797
SNPH,1006.3713991570696
USP40,1006.3499836365378
SMAD5,1006.3455847488068
SLCO1A2,1006.3155775900734
OR4S2,1006.2950578638502
EBF3,1006.2115722681255
BCL2L14,1006.1524197042174
KRTAP19-4,1006.1389789983992
C6orf192,1006.1296411995827
TM7SF4,1006.1055715158683
FER1L4,1006.0655797448501
GTF2I,1006.0449923030149
PAQR8,1006.0288730353011
OCIAD1,1006.024341980769
OPA3,1005.914202322198
CD300LF,1005.8923504110141
IGHV1OR15-1,1005.8442039427468
REG3A,1005.7695932829178
TRIM60,1005.7220337808341
CRLF1,1005.6387054785193
CHST11,1005.6316911992843
ARHGEF17,1005.5686490716229
GPM6B,1005.466698466191
IL19,1005.456161598124
PDE1B,1005.451271298019
CDC42EP4,1005.3834613907351
SEMG1,1005.3620109024836
ICAM2,1005.3352943357384
MAP3K15,1005.2907624306836
FGD5,1005.2851598046611
SCAMP5,1005.28222750851
C5orf24,1005.242353378689
REPIN1,1005.2329474634256
TACC3,1005.228860954629
PBK,1005.2169863945879
CPLX1,1005.1926094285266
MARCH8,1005.177143641455
FPRL2,1005.1688781580797
LRIG3,1005.1326908333516
TTR,1005.0767045860429
RPL34,1005.0504439534814
SULT1E1,1005.0469231067077
EFCBP1,1005.0438458453799
CUL7,1004.8402607929636
CHSY1,1004.7838714458866
JAK1,1004.6885999540449
THRSP,1004.6500500558969
GPA33,1004.6397036604772
BAT3,1004.604399414264
RASL10B,1004.5895457431278
C8orf14,1004.5687591138698
C9orf66,1004.5249822461496
PIK3CG,1004.4618048726818
ZNF319,1004.4540530409757
BSND,1004.4456730291555
OSBPL2,1004.4376286881638
CST2,1004.3668306310082
LLGL1,1004.364219062401
INTS6,1004.3550868773843
UXT,1004.3264969475932
PLOD1,1004.3076349571555
OR10A4,1004.2803894570887
ANXA3,1004.158960717689
PTDSS2,1004.0257974967845
MAGEA9,1004.0257505835615
SH3BP2,1004.0043970874834
C14orf166B,1003.9710231610032
CLDN11,1003.9635848519832
SH2D4A,1003.9129769017937
OR1D2,1003.8727453889804
MYEOV2,1003.8690989734785
TRAM2,1003.7119486572022
LHX1,1003.684190676639
MICAL3,1003.6477796582718
MOGAT1,1003.6006847101451
PSG11,1003.5672367657454
SMAD7,1003.5191714161812
FCRL1,1003.4162811569665
KITLG,1003.3909316889997
BAP1,1003.3521700611698
CASP4,1003.1619667919408
TPM3,1003.1076661657638
C10orf26,1003.1062551897496
MOCS1,1003.1046576061864
CMYA5,1003.1044976743599
FAM109A,1003.0959380740421
MAT1A,1003.0286342950062
C21orf13,1002.9849687639066
NAT1,1002.9543606345826
COPA,1002.9300046554978
TAS2R1,1002.8904197632723
RBMY1F,1002.8202513679421
DAND5,1002.8177120187512
FCHO1,1002.7974476982705
IRAK3,1002.7845408999825
SIRT2,1002.7565770198554
PRB1,1002.7282653448622
DPP6,1002.6814696841093
MS4A12,1002.6553181955347
STON1,1002.626323630992
